assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_001704215.1	0.3908495097227339	0.3912807486600891	0.3917119875974442	+	False
GCF_001704215.1	-0.6814772360180487	-0.681078384377312	-0.6806795327365756	-	False
GCF_001704215.1	-0.2952429582234819	-0.2948441065827454	-0.2944452549420089	-	False
GCF_002859845.1	0.3917886263614237	0.3922220384076724	0.3926554504539212	+	False
GCF_002859845.1	-0.6789098709758237	-0.6785105849931103	-0.6781112990103971	-	False
GCF_002859845.1	-0.2908357342686542	-0.2904364482859409	-0.2900371623032277	-	False
GCF_002859865.1	0.3907662125635021	0.3911970168421681	0.391627821120834	+	False
GCF_002859865.1	-0.6838355720821409	-0.6834357830746411	-0.6830359940671415	-	False
GCF_002859865.1	-0.2954850738473751	-0.2950852848398755	-0.2946854958323758	-	False
GCF_002859885.1	0.3910164872291544	0.3914475314203343	0.391878575611514	+	False
GCF_002859885.1	-0.6806840920785235	-0.6802862251235701	-0.6798883581686166	-	False
GCF_002859885.1	-0.2940649996621639	-0.2936671327072104	-0.293269265752257	-	False
GCF_002859905.1	0.3870404712555907	0.3874665225531688	0.3878925738507468	+	False
GCF_002859905.1	-0.6875466403203598	-0.6871443511346078	-0.6867420619488559	-	False
GCF_002859905.1	-0.2973245535667363	-0.2969222643809843	-0.2965199751952324	-	False
GCF_002859945.1	0.3910018644288265	0.3914329185715919	0.3918639727143572	+	False
GCF_002859945.1	-0.6809745745079273	-0.680576390911739	-0.6801782073155508	-	False
GCF_002859945.1	-0.294187195705547	-0.2937890121093587	-0.2933908285131705	-	False
GCF_002859985.1	0.3904866076041861	0.3909185930488177	0.3913505784934493	+	False
GCF_002859985.1	-0.6790825056339204	-0.6786834362741007	-0.678284366914281	-	False
GCF_002859985.1	-0.2913644520490777	-0.290965382689258	-0.2905663133294383	-	False
GCF_002860025.1	0.390528206898066	0.3909591882349694	0.3913901695718731	+	False
GCF_002860025.1	-0.6837274268137019	-0.6833269685492478	-0.6829265102847936	-	False
GCF_002860025.1	-0.2959598443156375	-0.2955593860511833	-0.2951589277867291	-	False
GCF_003184445.1	0.3907313792182713	0.3911625996933292	0.3915938201683872	+	False
GCF_003184445.1	-0.6807809808319845	-0.6803825796412046	-0.6799841784504249	-	False
GCF_003184445.1	-0.2944374762546645	-0.2940390750638847	-0.2936406738731049	-	False
GCF_003186245.1	0.3908338200819538	0.3912645785432205	0.3916953370044871	+	False
GCF_003186245.1	-0.6814097659238901	-0.6810113108158049	-0.6806128557077198	-	False
GCF_003186245.1	-0.2944211079706637	-0.2940226528625785	-0.2936241977544933	-	False
GCF_004634545.1	0.3760490203360443	0.3764640471813143	0.3768790740265845	+	False
GCF_004634545.1	0.6666317874238462	0.6670468142691162	0.6674618411143863	+	False
GCF_004634545.1	-0.3050781102549031	-0.3046653149485286	-0.3042525196421542	-	False
GCF_009625815.1	0.3905243588242182	0.3909553564189645	0.3913863540137108	+	False
GCF_009625815.1	-0.680599152251117	-0.6802005332277987	-0.6798019142044803	-	False
GCF_009625815.1	-0.294599506347702	-0.2942011476895197	-0.2938027890313375	-	False
GCF_009625855.1	0.3905257314274518	0.3909567280515462	0.3913877246756405	+	False
GCF_009625855.1	-0.6806002947317993	-0.6802016777842002	-0.6798030608366009	-	False
GCF_009625855.1	-0.2945969308317581	-0.2941983138841589	-0.2937996969365598	-	False
GCF_009626095.1	0.3907968325480814	0.3912281482666797	0.3916594639852783	+	False
GCF_009626095.1	-0.6805993543011872	-0.6802007394292855	-0.6798021245573839	-	False
GCF_009626095.1	-0.2945969589668818	-0.2941983440949802	-0.2937997292230785	-	False
GCF_009626475.1	0.3905185518833399	0.3909495523900681	0.3913805528967963	+	False
GCF_009626475.1	-0.6806018569144809	-0.6802032399668818	-0.6798046230192826	-	False
GCF_009626475.1	-0.2946000551971214	-0.2942014382495221	-0.293802821301923	-	False
GCF_009626575.1	0.3905151901770301	0.3909461950518049	0.39137719992658	+	False
GCF_009626575.1	-0.6809019037642731	-0.6805029627429215	-0.6801040217215699	-	False
GCF_009626575.1	-0.2948380002397294	-0.2944393197938326	-0.294040639347936	-	False
GCF_009626815.1	0.3909977657463629	0.3914289029178215	0.39186004008928	+	False
GCF_009626815.1	-0.6812210269433132	-0.680821857091457	-0.680422687239601	-	False
GCF_009626815.1	-0.294668696844707	-0.2942697877177704	-0.2938708785908339	-	False
GCF_009626895.1	0.3902937870018916	0.3907245028059827	0.3911552186100736	+	False
GCF_009626895.1	-0.6809763722093417	-0.6805777997759659	-0.68017922734259	-	False
GCF_009626895.1	-0.2947622893166957	-0.2943634563784614	-0.2939646234402271	-	False
