assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000971665.1	NZ_CP011217.1	2510	930180	0.0926031301966147	-0.0894766850106935	-10.09656386934888	8580.519139256303	1861792
GCF_001008015.1	NZ_CP010999.1	2430	929210	0.0926099027576077	-0.0911105907602927	-10.64711292636773	8572.40478324863	1850434
GCF_001280285.1	NZ_CP012588.1	1664570	672060	0.0986492305773764	-0.088825105025606	-2558.831958515566	6257.162408222815	1876516
GCF_001514435.1	NZ_CP013939.1	928910	22820	0.0881892478171008	-0.0967739611471157	-8614.75822981351	153.8916312563572	1787436
GCF_001663795.1	NZ_CP016026.1	1165440	244590	0.0929256221358665	-0.0914545730462234	-6721.517621103906	1700.101445566628	1856787
GCF_001685375.1	NZ_CP016439.1	907360	1680	0.0883140770549527	-0.0947450157623344	-8576.12776433062	4.747164303270918	1791656
GCF_001705585.1	NZ_CP016877.1	589260	1555390	0.0949560046174423	-0.0946799739955367	-5428.593643828581	3745.39912590222	1899956
GCF_001855705.1	NZ_CP016394.1	813710	1734560	0.0914205646678313	-0.0911400871858539	-7779.1633291337475	639.3075592239594	1869510
GCF_002012365.1	NZ_CP019935.1	1046300	133290	0.0955776724245013	-0.0935794441568159	-7600.359456686917	943.5512421166464	1839134
GCF_002286255.1	NZ_CP017064.1	2390	968870	0.0913178196446232	-0.091488857897857	-10.670761211102754	8815.02222847851	1865056
GCF_002443035.1	NZ_CP022547.1	1151470	244900	0.0975376047226369	-0.0931459707417569	-6563.88666603358	1880.4588398114493	1821173
GCF_002843115.1	NZ_CP025216.1	2350	932580	0.0919606869588045	-0.091394871503201	-10.224500840591302	8544.397015015486	1851207
GCF_002846075.1	NZ_CP025399.1	2280	943520	0.0954168024030205	-0.0931922952429567	-11.823396254905688	8969.193238031243	1857468
GCF_002846155.1	NZ_CP025400.1	1810350	848960	0.0964669964162437	-0.0899516579223206	-444.3062604658359	8203.564213769061	1812305
GCF_003402855.1	NZ_CP031545.1	9630	908770	0.0981422710520014	-0.0926746965962143	-11.924707003817687	8904.087356601807	1788866
GCF_003443395.1	NZ_CP031881.1	1854140	919420	0.0918320172935999	-0.0915103999314592	-96.65883402810972	8457.014545165128	1856083
GCF_004114735.1	NZ_CP035306.1	954530	56730	0.0948571355151011	-0.0944836216407673	-8102.184911694087	380.5645325329064	1794836
GCF_009856565.1	NZ_CP047191.1	549890	1532350	0.0892893160147668	-0.0939854504070851	-5601.5957709515305	3170.7363445400424	1948689
GCF_010120595.1	NZ_CP038020.1	365190	1476700	0.0968815329589383	-0.0918118261084751	-3174.473490000751	7594.014090295277	2102268
GCF_010692845.1	NZ_CP048750.1	2380	1016500	0.0805574720091515	-0.0842621411018827	-9.718148206050133	8159.784513563181	1929905
GCF_011801285.1	NZ_CP049053.1	2270	903940	0.0970650247171207	-0.0920499046978358	-11.988767469943438	8740.08420110089	1831074
GCF_013307185.1	NZ_CP028896.1	2370	938680	0.092458525758647	-0.0914201567151178	-10.93823558994093	8646.065095186194	1857164
GCF_013307285.1	NZ_CP030928.1	2290	937690	0.0926339154111068	-0.0911673830869495	-12.200816427104147	8652.791982383886	1858890
GCF_015190465.1	NZ_CP045596.1	839700	1864490	0.0981998586371371	-0.088365608139821	-7688.179368387031	2375.2578731148005	1989753
GCF_017359825.1	NZ_CP061019.1	2290	939860	0.0935295426592624	-0.0929244007179035	-12.07869992777645	8756.984439943422	1847542
GCF_017359885.1	NZ_CP061020.1	1878120	928370	0.0948208100547578	-0.0933649387131106	-50.13206830313204	8817.208340036916	1880058
GCF_017360005.1	NZ_CP061021.1	1933680	958720	0.0927181231175134	-0.0936103078276301	-229.5835023013533	8898.812824641662	1934999
GCF_017360085.1	NZ_CP061022.1	2290	935380	0.0956255248230046	-0.0930308342966461	-12.386829024579454	8910.542630209842	1885982
GCF_017360165.1	NZ_CP061023.1	2290	934200	0.0957876098499191	-0.0928175853479112	-12.41545188506118	8914.138871083316	1885735
